"Driver.ID","First.Name","Last.Name","Number.of.Violations","Number.of.Accidents","Marital.Status","Gender","Miles.to.work","Primary.Vehicle.Use","Date.of.Birth","Vehicle.ID"
129054,"Krishna","Clevinger",6,0,"D","M","31","Work","8/5/1980","NULL"
129071,"Agnes","Leef",2,0,"S","M","5","Work","5/3/1955","75"
129088,"Evonne","Stuedemann",4,2,"S","F","2","Work","12/23/1991","72"
129105,"Leann","Elstad",0,0,"S","F","28","Work","5/21/1987","NULL"
129122,"Cuc","Lookadoo",4,0,"M","M","38","Work","4/25/1973","78"
129139,"Maura","Ronda",2,0,"S","M","4","Leisure","6/22/1988","14"
129156,"Tracy","Crosno",2,0,"S","M","8","Work","7/14/1954","70"
129173,"Willis","Golec",5,0,"M","M","38","Work","2/13/1989","NULL"
129190,"Myesha","Burtenshaw",1,0,"S","M","NULL","Work","NULL","17"
129207,"Cherilyn","Reidenbach",5,0,"S","M","22","Work","7/13/1981","70"
129224,"Leonila","Baculpo",2,0,"S","F","23","Work","12/12/1971","NULL"
129241,"Coletta","Cornelson",3,1,"M","F","11","Work","1/27/1974","70"
129258,"Saturnina","Dagley",3,0,"M","F","5","Work","7/4/1969","NULL"
129275,"Sheilah","Cornman",2,0,"S","F","18","Work","12/7/1995","48"
129292,"Melony","Helgeson",1,0,"S","M","14","Work","10/28/1998","NULL"
129309,"Alexander","Hainds",2,0,"S","F","10","Work","7/16/1988","NULL"
129326,"Nelia","Nighswander",4,0,"M","M","1","Leisure","10/6/1984","21"
129343,"Collette","Cremin",3,1,"M","M","14","Leisure","9/8/1980","NULL"
129360,"Lizette","Kordus",0,0,"M","M","16","Work","7/5/1969","NULL"
129377,"Joseph","Smallmon",2,0,"S","M","36","Work","5/6/1984","26"
129394,"Reynalda","Ouch",4,1,"M","M","29","Work","5/3/1994","NULL"
129411,"Angelia","Besse",2,0,"M","F","33","Work","9/24/1965","NULL"
129428,"Jon","Maloff",6,3,"S","M","15","Work","11/5/1985","NULL"
129445,"Mario","Brugliera",5,0,"S","F","21","Work","6/9/1974","50"
129462,"Ida","Fernadez",1,0,"M","F","25","Work","5/7/1988","NULL"
129479,"Nohemi","Talton",2,0,"M","M","5","Leisure","12/20/1963","NULL"
129496,"Fidela","Grigoreas",0,2,"M","M","18","Work","1/7/1993","33"
129513,"Clemmie","Karins",2,0,"S","F","17","Work","11/9/1983","NULL"
129530,"Agripina","Veeder",2,0,"S","M","NULL","Work","NULL","NULL"
129547,"Bong","Orone",4,0,"M","M","19","Leisure","7/8/1983","34"
129564,"Caryl","Villante",2,0,"M","F","NULL","Leisure","NULL","61"
129581,"Enola","Kewal",0,2,"M","M","34","Work","2/18/1965","NULL"
129598,"Debbi","Kowitz",3,1,"M","F","NULL","Work","NULL","NULL"
129615,"Caitlyn","Crookston",0,1,"M","F","32","Work","7/20/1955","34"
129632,"Gilberte","Seavy",5,0,"S","M","24","Work","4/11/1977","NULL"
129649,"Zane","Vangorp",6,0,"S","F","32","Leisure","11/8/1987","NULL"
129666,"Katerine","Pfenning",6,2,"M","M","5","Work","2/28/1984","NULL"
129683,"Otilia","Winkleblack",4,0,"M","M","26","Leisure","7/24/1974","62"
129700,"Harrison","Springman",3,0,"S","M","2","Work","4/8/1981","NULL"
129717,"Elna","Krock",3,1,"S","M","14","Work","8/26/1988","NULL"
129734,"Tova","Cosme",5,0,"M","F","5","Work","11/4/1982","NULL"
129751,"Thea","Selsor",3,0,"M","F","6","Work","8/13/1984","61"
129768,"Sadie","Yamakawa",6,1,"S","M","8","Work","4/15/1965","NULL"
129785,"Halley","Kory",2,0,"S","F","4","Work","3/20/1954","NULL"
129802,"Rocio","Exford",3,0,"M","M","29","Work","2/23/1981","53"
129819,"Mariano","Herreras",1,0,"S","M","20","Work","2/12/1991","9"
129836,"Charise","Woolf",0,0,"S","M","5","Work","9/20/1955","NULL"
129853,"Emmitt","Gillom",3,1,"M","M","32","Work","5/17/1965","68"
129870,"Deedee","Holdt",1,0,"S","F","10","Leisure","7/26/1995","NULL"
129887,"Jacqui","Pruessner",1,1,"S","M","21","Work","9/28/1991","NULL"
129904,"Carmella","Teneyck",4,0,"D","M","33","Work","11/17/1976","71"
129921,"Quincy","Barreira",5,3,"S","M","16","Leisure","8/18/1985","NULL"
129938,"Dixie","Ettienne",2,0,"D","F","20","Work","9/2/1993","50"
129955,"Charise","Pilkington",6,4,"M","M","23","Work","2/12/1979","NULL"
129972,"Lonnie","Fassnacht",0,1,"M","F","NULL","Work","NULL","69"
129989,"Ignacio","Waffle",0,1,"M","F","30","Work","11/25/1978","NULL"
130006,"Karey","Michelle",0,1,"D","M","NULL","Work","NULL","NULL"
130023,"Anthony","Jaroski",1,1,"S","M","10","Work","9/17/1998","NULL"
130040,"Deborah","Kuzara",2,0,"S","M","34","Work","6/13/1988","NULL"
130057,"Carlotta","Arlen",5,3,"S","F","14","Work","6/16/1988","64"
130074,"Gaynell","Boysen",5,2,"M","F","5","Leisure","6/20/1987","NULL"
130091,"Erinn","Pastora",2,0,"S","M","NULL","Work","NULL","NULL"
130108,"Frederic","Derrigo",2,0,"S","M","33","Work","8/17/1961","NULL"
130125,"Kattie","Fukada",0,0,"S","M","16","Work","12/7/1987","NULL"
130142,"Isidro","Sengupta",0,0,"S","M","17","Work","3/29/1960","NULL"
130159,"Marvis","Slaugenhaupt",4,2,"S","M","36","Leisure","11/23/1976","NULL"
130176,"Jordon","Puls",1,0,"M","F","11","Work","3/3/1969","NULL"
130193,"Rosio","Chandrasekhar",2,0,"S","F","10","Work","6/28/1984","27"
130210,"Orpha","Nabb",2,0,"S","F","20","Leisure","3/26/1979","NULL"
130227,"Chong","Cragle",2,0,"M","F","19","Work","12/6/1993","80"
130244,"Arie","Shininger",4,0,"M","M","39","Leisure","4/1/1983","56"
130261,"Carisa","Carney",3,0,"S","M","17","Work","8/29/1997","NULL"
130278,"Stefani","Coomber",4,1,"S","M","1","Work","6/29/1999","NULL"
130295,"Tynisha","Jain",3,0,"S","M","6","Work","2/1/1985","NULL"
130312,"Frederica","Derx",3,0,"S","M","13","Leisure","2/4/1996","NULL"
130329,"Chun","Tieu",4,0,"S","M","9","Work","12/8/1996","65"
130346,"Sondra","Busick",3,0,"M","M","38","Work","8/7/1977","NULL"
130363,"Leena","Kveton",2,0,"M","M","35","Work","3/11/1986","25"
130380,"Adell","Duckhorn",6,4,"M","M","39","Work","12/30/1965","66"
130397,"Noe","Wisell",5,0,"D","F","40","Work","6/23/1984","58"
130414,"Angle","Stebner",4,1,"S","M","24","Work","7/10/1995","NULL"
130431,"Tod","Hefferon",5,2,"S","F","17","Leisure","8/27/1993","NULL"
130448,"Allyson","Hoisington",1,0,"M","F","7","Work","3/13/1962","NULL"
130465,"Sammy","Winfield",0,2,"S","F","13","Work","5/13/1999","68"
130482,"Tricia","Swansen",3,0,"M","M","15","Work","8/12/1974","54"
130499,"Gilda","Essery",1,0,"S","M","15","Leisure","11/6/1967","53"
130516,"Janetta","Ferracioli",3,0,"S","M","14","Work","9/9/1972","NULL"
130533,"Carrol","Stinton",0,0,"S","M","26","Work","8/4/1997","NULL"
130550,"Billy","Heber",2,0,"S","M","29","Work","12/3/1961","63"
130567,"Lynda","Bomzer",4,2,"S","F","16","Work","11/14/1996","82"
130584,"Vernon","Karpinsky",0,2,"S","F","NULL","Work","NULL","NULL"
130601,"Danny","Penoyer",3,1,"S","F","3","Work","9/27/1961","43"
130618,"Denny","Marchak",1,0,"S","M","9","Work","2/1/1984","NULL"
130635,"Kendall","Helgesen",2,0,"S","M","11","Work","9/22/1981","NULL"
130652,"Shaunta","Kallenbach",0,1,"S","M","17","Work","9/2/1996","NULL"
130669,"Marry","Romanowski",1,0,"S","M","5","Work","11/20/1965","41"
130686,"Al","Sebastion",2,0,"S","M","6","Work","9/4/1971","40"
130703,"Clifford","Cedars",3,1,"S","M","22","Work","10/4/1995","NULL"
130720,"Brittany","Limberg",0,0,"S","F","32","Work","6/6/1971","NULL"
130737,"Jaunita","Lunderville",6,3,"D","M","10","Work","3/29/1992","NULL"
130754,"Jone","Craddieth",0,2,"D","F","28","Work","2/16/1961","72"
130771,"Louella","Steege",5,1,"M","F","24","Leisure","2/5/1961","31"
130788,"Darlena","Holka",6,3,"M","F","8","Work","7/16/1961","63"
130805,"Lewis","Hildner",0,0,"S","M","16","Work","10/19/1996","NULL"
130822,"Roseanna","Sather",0,1,"S","M","5","Work","5/16/1999","36"
130839,"Emelia","Dormane",6,0,"M","M","32","Leisure","5/14/1980","NULL"
130856,"Theodore","Ellman",3,1,"M","F","3","Work","1/25/1994","56"
130873,"Lashell","Ranger",4,1,"M","M","15","Work","5/19/1977","NULL"
130890,"Theresia","Gochanour",6,0,"D","M","13","Work","8/17/1983","35"
130907,"Charise","Joelson",1,0,"S","M","19","Work","5/25/1973","NULL"
130924,"Mira","Courtad",2,0,"S","M","21","Leisure","8/18/1989","24"
130941,"Shayne","Underdahl",0,0,"M","M","32","Work","11/11/1962","76"
130958,"Victor","Amiri",2,0,"S","M","1","Work","8/2/1983","74"
130975,"Faith","Kirker",0,0,"S","M","27","Work","8/11/1981","7"
130992,"Reinaldo","Pniewski",1,0,"M","M","2","Work","1/3/1975","34"
131009,"Doretta","Merrigan",3,0,"M","M","36","Work","6/21/1962","NULL"
131026,"Alpha","Matarazzo",2,0,"S","F","28","Work","1/17/1993","NULL"
131043,"Edythe","Marrujo",3,0,"S","F","8","Work","12/8/1990","NULL"
131060,"Pearline","Mccain",1,1,"M","M","8","Work","6/24/1964","NULL"
131077,"Merrill","Prat",2,0,"S","M","20","Work","7/31/1999","NULL"
131094,"Celeste","Seda",5,0,"D","F","38","Work","1/11/1987","NULL"
131111,"Maud","Clesen",1,0,"M","F","2","Leisure","3/24/1963","82"
131128,"Han","Lufsey",2,0,"S","M","15","Work","1/24/1995","NULL"
131145,"Allyson","Capata",2,0,"S","F","15","Work","5/20/1973","NULL"
131162,"Mila","Lipe",1,1,"S","F","26","Leisure","9/9/1999","69"
131179,"Shirley","Maxham",4,0,"M","F","13","Work","9/24/1987","NULL"
131196,"Evangeline","Pettinelli",3,1,"M","M","34","Leisure","11/25/1988","NULL"
131213,"Guadalupe","Mendell",2,0,"M","F","23","Work","7/26/1984","62"
131230,"Hana","Posse",3,0,"S","M","17","Work","8/31/1985","NULL"
131247,"Lavon","Ramos",1,0,"M","M","21","Work","4/8/1984","42"
131264,"Florida","Raad",5,2,"M","M","20","Work","4/12/1992","NULL"
131281,"Mickey","Deckman",4,0,"D","F","28","Leisure","7/10/1990","65"
131298,"Anglea","Strosnider",6,4,"S","M","2","Work","5/1/1985","42"
131315,"Sherrill","Heinz",2,0,"M","F","15","Work","6/25/1956","44"
131332,"Isabel","Crume",6,0,"S","M","15","Leisure","10/19/1985","NULL"
131349,"Benita","Tinkle",6,0,"M","M","20","Leisure","3/1/1965","82"
131366,"Easter","Desposito",5,0,"S","M","30","Work","3/24/1982","NULL"
131383,"Misti","Schrumpf",3,1,"S","M","12","Work","1/14/1993","42"
131400,"Edmundo","Armeli",5,1,"S","F","18","Leisure","9/23/1973","57"
131417,"Shari","Renegar",4,1,"S","M","26","Work","5/6/1994","NULL"
131434,"Kim","Petrino",1,0,"S","F","26","Work","2/19/1961","NULL"
131451,"Shavon","Stoffey",4,2,"S","M","17","Work","9/12/1997","NULL"
131468,"Elanor","Irons",3,1,"D","M","28","Leisure","5/1/1986","72"
131485,"Ivette","Steitz",2,0,"S","M","32","Leisure","5/13/1974","72"
131502,"Felipe","Strumpf",0,1,"S","M","21","Work","5/9/1983","86"
131519,"Charlott","Vidler",0,1,"M","F","31","Work","2/23/1977","46"
131536,"Winston","Legere",3,0,"S","M","17","Work","7/2/1977","9"
131553,"Bruno","Casassa",1,0,"S","F","26","Work","11/2/1975","NULL"
131570,"Wanetta","Sampey",2,0,"M","M","7","Work","9/14/1993","NULL"
131587,"Rolando","Arreguin",3,0,"M","F","34","Work","6/8/1962","NULL"
131604,"Altagracia","Brick",1,0,"S","M","1","Work","2/17/1961","69"
131621,"Ming","Gladys",4,0,"D","F","36","Leisure","10/3/1990","62"
131638,"Gaylene","Okray",2,0,"S","F","10","Leisure","7/21/1997","42"
131655,"Shanita","Hilb",3,0,"S","M","20","Work","3/30/1971","NULL"
131672,"Tod","Perkey",0,1,"S","F","28","Work","12/24/1967","70"
131689,"Elmer","Szenasi",4,0,"S","M","35","Leisure","4/9/1948","34"
131706,"Giuseppina","Westley",4,0,"M","M","40","Leisure","12/7/1987","NULL"
131723,"Shaunna","Cabbagestalk",3,0,"S","M","25","Work","12/28/1989","78"
131740,"Gerald","Wraspir",0,0,"D","F","26","Work","3/23/1964","NULL"
131757,"Tamala","Singuefield",3,1,"M","M","37","Work","11/13/1973","63"
131774,"Verlene","Canter",2,0,"M","M","13","Work","5/29/1963","NULL"
131791,"Geraldine","Flem",1,0,"M","F","33","Work","7/21/1978","51"
131808,"Adeline","Hladek",1,0,"S","M","2","Leisure","7/5/1960","36"
131825,"Margarito","Lamela",4,1,"D","M","34","Work","10/13/1976","56"
131842,"Marcel","Arvelo",5,3,"M","M","2","Work","8/27/1989","73"
131859,"Bernardo","Segrest",3,1,"S","F","18","Work","6/23/1983","77"
131876,"Lashon","Deya",3,1,"S","M","12","Leisure","12/25/1986","NULL"
131893,"Stacia","Soliday",2,0,"D","M","2","Work","8/14/1968","NULL"
131910,"Nellie","Remenaric",2,0,"M","F","19","Leisure","8/26/1986","86"
131927,"Kathey","Stachowicz",1,0,"S","M","36","Work","9/21/1946","60"
131944,"Autumn","Hanifan",1,0,"M","M","12","Work","5/5/1994","NULL"
131961,"Raquel","Nakken",6,4,"S","M","7","Work","3/31/1994","76"
131978,"Treena","Bramson",3,0,"S","F","23","Work","5/4/1995","NULL"
131995,"Royce","Cruea",4,0,"M","M","6","Work","12/19/1958","61"
132012,"Magdalene","Kuehnhold",4,0,"S","M","31","Leisure","12/30/1965","40"
132029,"Mireille","Demore",3,0,"M","M","6","Work","3/2/1984","22"
132046,"Federico","Forschner",2,0,"S","M","35","Leisure","6/24/1991","61"
132063,"Kristina","Swerdloff",2,0,"M","F","34","Work","3/5/1976","NULL"
132080,"Shannan","Proffer",3,1,"S","M","20","Work","5/17/1996","NULL"
132097,"Chadwick","Fehrle",1,0,"M","F","20","Work","3/4/1964","50"
132114,"Darcie","Vancheri",3,1,"S","M","14","Work","12/5/1967","NULL"
132131,"Chanell","Campione",1,0,"S","F","3","Work","7/27/1997","68"
132148,"Karyn","Santorelli",0,0,"S","M","9","Work","5/17/1997","84"
132165,"Melony","Tokay",6,0,"M","M","NULL","Leisure","NULL","NULL"
132182,"Terrence","Washinski",3,0,"M","M","33","Work","6/29/1967","62"
132199,"Francesca","Bumbrey",4,1,"M","M","31","Work","12/2/1965","87"
132216,"Angele","Sebren",3,0,"S","M","17","Leisure","10/11/1997","NULL"
132233,"Leontine","Sackey",0,0,"S","F","25","Work","10/14/1995","48"
132250,"Haydee","Kleist",2,0,"M","M","17","Leisure","2/27/1967","NULL"
132267,"Beth","Volking",1,0,"S","M","7","Work","1/11/1976","NULL"
132284,"Manuel","Berdecia",0,0,"S","F","24","Work","12/22/1981","40"
132301,"Sunni","Blumer",5,2,"S","M","34","Work","12/15/1987","NULL"
132318,"Erich","Duenke",3,1,"S","F","24","Work","10/26/1995","NULL"
132335,"Bert","Kleve",1,0,"S","F","NULL","Work","NULL","NULL"
132352,"Lavina","Taibi",0,1,"M","M","33","Work","11/21/1991","61"
132369,"Margo","Uleman",3,1,"M","M","38","Work","9/16/1955","34"
132386,"Evelynn","Aarestad",2,0,"M","M","23","Work","11/24/1963","73"
132403,"Wai","Stucky",2,0,"S","F","NULL","Work","NULL","51"
132420,"Clair","Bulger",2,0,"S","F","7","Work","1/20/1969","64"
132437,"Cari","Seacat",1,0,"S","M","37","Work","3/17/1968","70"
132454,"Donetta","Imhoff",4,2,"S","M","11","Leisure","1/5/1992","NULL"
132471,"Forrest","Butenhoff",4,0,"S","M","37","Work","8/16/1977","NULL"
132488,"Lavada","Dipiano",0,2,"S","M","27","Work","9/26/1997","NULL"
132505,"Jetta","Decaen",5,3,"M","M","14","Work","1/24/1990","61"
132522,"Luanne","Rabey",1,0,"M","F","36","Work","5/4/1982","NULL"
132539,"Debera","Raynor",0,1,"M","M","16","Work","12/25/1968","85"
132556,"Kristie","Cota",0,0,"S","M","6","Work","1/30/1973","58"
132573,"Deeanna","Etters",3,0,"S","M","7","Work","5/20/1984","81"
132590,"Alise","Gearn",3,0,"S","M","22","Work","10/18/1989","78"
132607,"Selma","Shimonishi",0,0,"D","F","7","Leisure","4/4/1961","NULL"
132624,"Enola","Loomer",5,3,"S","M","13","Leisure","12/3/1975","68"
132641,"Liliana","Bostel",0,0,"S","M","24","Work","4/12/1972","54"
132658,"Gwyn","Lienhard",6,0,"S","M","32","Leisure","5/2/1990","5"
132675,"Ida","Mosburg",2,0,"M","M","1","Work","4/8/1966","NULL"
132692,"Ginny","Espitia",2,0,"S","M","11","Work","12/12/1976","78"
132709,"Wayne","Traum",3,0,"D","M","26","Work","2/7/1952","NULL"
132726,"Tyesha","Manderscheid",4,1,"M","M","8","Work","12/26/1970","82"
132743,"Cedrick","Garivay",2,0,"S","F","25","Work","6/9/1992","50"
132760,"Echo","Gettys",1,0,"M","M","13","Work","1/29/1960","NULL"
132777,"Sharita","Sefton",6,0,"S","F","33","Work","9/3/1985","42"
132794,"Youlanda","Murie",3,0,"S","M","30","Leisure","7/3/1975","NULL"
132811,"Lesli","Benish",2,0,"S","M","16","Work","2/8/1987","9"
132828,"Ena","Raviele",2,0,"S","F","5","Work","8/19/1967","NULL"
132845,"Dante","Bugler",2,0,"M","F","22","Work","6/29/1972","NULL"
132862,"Ebony","Landolfi",2,0,"S","F","2","Work","3/29/1980","62"
132879,"Isabel","Cowens",4,0,"S","M","29","Work","9/28/1976","NULL"
132896,"Darlena","Chisolm",3,0,"S","M","1","Work","10/25/1986","NULL"
132913,"Alisa","Escalera",6,1,"M","M","9","Work","5/15/1985","70"
132930,"Chandra","Cataldi",0,0,"M","M","36","Leisure","8/21/1971","NULL"
132947,"Oscar","Coriaty",3,0,"D","M","32","Leisure","3/29/1977","NULL"
132964,"Yoshiko","Tabak",3,0,"S","F","25","Work","5/12/1972","NULL"
132981,"Shawn","Merrion",6,4,"M","M","14","Work","1/18/1992","NULL"
132998,"Constance","Schramel",0,0,"S","M","11","Work","1/15/1964","86"
133015,"Marcus","Ramelb",4,2,"S","F","27","Work","1/16/1997","44"
133032,"Kurt","Sima",4,0,"S","M","22","Work","8/12/1997","61"
133049,"Brett","Piles",1,0,"S","M","16","Work","10/16/1966","32"
133066,"Jodi","Missler",4,2,"S","F","13","Work","6/14/1993","84"
133083,"Lupe","Danzy",0,0,"D","F","28","Work","5/11/1972","48"
133100,"Callie","Ferrar",1,0,"M","M","27","Work","7/16/1971","NULL"
133117,"Tova","Heintzman",1,1,"S","F","12","Work","4/25/1998","NULL"
133134,"Debbie","Newcomb",0,0,"M","M","11","Work","3/31/1964","53"
133151,"Lisha","Iskra",1,0,"S","M","20","Leisure","1/1/1997","NULL"
133168,"Oretha","Wolk",4,1,"S","F","12","Work","4/5/1997","NULL"
133185,"Tereasa","Nevel",2,0,"S","M","25","Work","11/11/1964","57"
133202,"Bridget","Parry",3,1,"M","M","4","Work","5/3/1994","23"
133219,"Shanti","Poulisse",3,0,"M","M","NULL","Work","NULL","73"
133236,"Lavonia","Leiva",4,1,"M","F","23","Work","1/12/1969","NULL"
133253,"Despina","Villacorta",2,0,"M","M","3","Work","9/8/1965","54"
133270,"Gerardo","Turnbo",0,2,"M","M","3","Work","8/1/1987","NULL"
133287,"Orval","Umeh",3,0,"S","M","NULL","Work","NULL","NULL"
133304,"Adolph","Ade",1,1,"M","F","18","Work","1/9/1992","NULL"
133321,"Anjelica","Mego",4,0,"S","M","13","Work","7/30/1961","78"
133338,"Kacie","Sajovic",3,0,"S","M","6","Leisure","10/26/1964","39"
133355,"Reatha","Amento",1,0,"S","M","35","Leisure","3/10/1959","NULL"
133372,"Enola","Saldivar",1,0,"S","F","34","Leisure","2/13/1979","NULL"
133389,"Garland","Amlin",0,2,"S","F","6","Work","8/1/1995","NULL"
133406,"Salina","Hartjen",0,1,"M","F","19","Work","2/7/1969","NULL"
133423,"Oneida","Szczepanski",4,0,"S","M","7","Work","2/15/1965","65"
133440,"Rebecca","Baerman",0,0,"S","F","15","Work","4/20/1998","NULL"
133457,"Nova","Meneley",0,0,"S","F","19","Work","9/20/1998","66"
133474,"Jammie","Villamar",1,0,"S","F","37","Work","5/26/1969","NULL"
133491,"Joshua","Demianczyk",2,0,"S","F","27","Work","7/14/1992","NULL"
133508,"Nieves","Churn",0,1,"S","F","17","Work","9/17/1995","71"
133525,"Raymonde","Coslett",0,0,"M","F","13","Work","6/26/1961","74"
133542,"Royal","Elsensohn",2,0,"M","M","14","Work","6/18/1971","NULL"
133559,"Alfreda","Gibeaut",6,0,"S","F","12","Work","7/17/1981","NULL"
133576,"Kellye","Langlands",0,0,"S","M","10","Work","1/19/1959","68"
133593,"Drema","Dziuban",6,0,"M","F","18","Work","1/18/1992","NULL"
133610,"Melynda","Beards",3,0,"M","F","NULL","Work","NULL","NULL"
133627,"Coralee","Littlejohn",2,0,"S","M","32","Work","3/18/1952","85"
133644,"Angelia","Altiery",1,0,"S","M","40","Work","4/25/1974","NULL"
133661,"Cortney","Kinderman",1,0,"S","F","24","Work","7/2/1956","NULL"
133678,"Hanh","Sowders",1,1,"S","M","18","Work","4/1/1996","NULL"
133695,"Ha","Boydston",1,1,"M","M","6","Leisure","6/27/1966","NULL"
133712,"Harvey","Bartrop",4,1,"D","F","5","Leisure","8/13/1990","62"
133729,"Tonda","Birt",3,0,"M","M","18","Leisure","10/11/1991","40"
133746,"Sonia","Janise",4,0,"S","M","7","Leisure","12/7/1980","1"
133763,"Tracey","Klan",2,0,"S","M","11","Work","9/25/1997","NULL"
133780,"Malinda","Wigner",1,0,"D","M","15","Work","4/25/1981","73"
133797,"Carl","Shave",0,2,"M","M","37","Work","8/8/1969","64"
133814,"Vernia","Gustis",1,1,"S","M","27","Work","6/7/1986","22"
133831,"Bettie","Mattione",3,1,"M","M","6","Leisure","4/24/1990","34"
133848,"Lawanda","Koestler",5,3,"S","M","3","Work","1/4/1961","46"
133865,"Genoveva","Mayze",0,0,"S","F","24","Work","6/25/1994","NULL"
133882,"Sharika","Olk",4,1,"M","F","2","Work","8/15/1980","NULL"
133899,"Johnathon","Nissalke",6,3,"M","F","16","Leisure","10/10/1991","NULL"
133916,"Hiram","Tucknott",1,0,"D","M","7","Leisure","5/19/1985","71"
133933,"Ping","Brousard",0,2,"S","M","27","Work","8/1/1997","71"
133950,"Pete","Cubine",5,0,"S","M","13","Leisure","9/22/1982","80"
133967,"Barry","Hacke",6,0,"M","M","32","Leisure","1/21/1987","NULL"
133984,"Lynne","Arko",2,0,"S","F","23","Work","12/30/1960","NULL"
134001,"Leonida","Prasek",6,2,"D","M","26","Work","12/6/1984","68"
134018,"Kathlyn","Buena",2,0,"S","M","30","Work","12/21/1975","57"
134035,"Araceli","Lader",4,0,"S","M","37","Work","3/5/1982","65"
134052,"Antonia","Loendorf",1,0,"S","M","14","Work","7/7/1995","NULL"
134069,"Raina","Esposita",1,0,"M","M","22","Work","4/9/1978","57"
134086,"Sallie","Stamer",2,0,"S","M","37","Leisure","3/23/1991","55"
134103,"Alec","Gains",4,1,"D","F","13","Work","8/2/1994","NULL"
134120,"Neida","Boyce",1,1,"M","F","13","Work","4/5/1987","52"
134137,"Willian","Edmond",3,1,"S","F","2","Leisure","4/9/1997","NULL"
134154,"Laure","Villasis",6,1,"S","M","14","Work","11/14/1975","38"
134171,"Nancee","Mego",0,0,"M","M","10","Work","3/18/1987","NULL"
134188,"Leif","Tarpy",3,0,"S","M","13","Work","8/15/1964","33"
134205,"Shanta","Villarta",3,0,"S","M","NULL","Leisure","NULL","55"
134222,"France","Dronick",6,0,"S","F","6","Work","5/22/1962","NULL"
134239,"Larissa","Gellinger",4,0,"M","F","38","Work","5/1/1983","49"
134256,"Vernetta","Kodani",4,1,"M","F","10","Leisure","5/7/1986","27"
134273,"Kiersten","Kevern",3,0,"M","F","34","Leisure","4/22/1989","86"
134290,"Tamar","Saunier",1,0,"M","F","28","Work","7/20/1965","NULL"
134307,"Emile","Seard",5,0,"M","F","13","Work","8/8/1987","61"
134324,"Margot","Gauger",1,0,"S","M","10","Leisure","6/10/1951","42"
134341,"Neely","Pandit",1,0,"D","M","13","Leisure","6/25/1963","49"
